district_type,nbr_floors,units,hospital,bld_age,Elevator,Parking,Security,CCTV,Pool,Sauna,Gym,Garden,Playground,Shop,Restaurant,Wifi,floor*age,Aver_trans,Aver_food,Aver_school,Aver_shop,price_sqm
3,35,443,0.69,6,1,1,1,1,1,0,1,1,0,0,0,1,210,1.15,0.0385,0.814,0.26,239299
3,34,196,0.88,10,1,1,1,1,1,1,1,1,0,0,0,0,340,1.268,0.00725,0.256,0.0888,206049
3,28,138,1.7,25,1,1,1,1,1,1,1,1,1,0,0,0,700,2.2,0.21675,0.516,2.54,65534
3,8,78,0.64,12,1,1,1,1,1,0,1,0,0,0,0,1,96,0.968,0.1395,0.684,0.2778,100171
3,9,69,1.6,13,1,1,1,1,1,0,1,1,1,0,0,0,117,1.84,0.30025,0.738,1.2262,70753
3,37,139,1.1,13,1,1,1,1,1,0,1,0,0,0,0,0,481,1.444,0.1105,0.582,0.474,168012
3,8,71,0.15,14,1,1,1,1,1,0,1,1,1,0,0,0,112,2.74,0.14,0.4908,0.457,101852
3,32,481,0.23,14,1,1,1,1,1,1,1,1,1,1,0,1,448,0.932,0.1226,0.504,0.9354,106897
3,32,288,0.057,5,1,1,1,1,1,1,1,0,0,0,0,1,160,2.366,0.34,0.958,0.4856,192487
3,36,197,0.99,5,1,1,1,1,1,0,1,1,0,0,0,1,180,2.184,0.06325,0.508,0.3536,246591
3,30,73,0.87,14,1,1,1,1,1,1,1,0,1,0,0,0,420,2.28,0.0635,0.648,0.1546,160655
3,8,24,0.81,13,1,1,1,1,1,0,1,1,0,0,0,1,104,1.23,0.555,0.538,1.042,95957
3,7,310,2,3,1,1,1,1,1,0,1,1,0,0,0,1,21,2.046,0.64525,1.004,1.5942,136238
3,8,124,0.24,10,1,1,1,1,1,0,1,1,0,0,0,1,80,1.684,0.7625,0.8,0.978,109677
3,40,455,1,5,1,1,1,1,1,1,1,1,1,1,1,1,200,0.952,0.09175,0.936,0.3458,205698
3,39,478,0.78,2,1,1,1,1,1,0,1,1,1,0,0,1,78,1.154,0.08425,1.054,0.532,209667
3,24,447,0.51,9,1,1,1,1,1,1,1,1,1,0,0,1,216,2.46,0.11175,1.03,0.2226,187179
3,12,354,0.89,28,1,1,1,1,0,0,0,1,0,1,1,0,336,2.78,1.09,1.34,1.52,67559
3,28,208,1.2,6,1,1,1,1,1,1,1,1,0,0,0,1,168,1.602,0.17,0.504,0.6702,223860
3,8,140,0.92,6,1,1,1,1,1,1,1,1,0,0,0,1,48,1.03,0.09475,1.3,0.3734,140000
3,8,66,1.4,11,1,1,1,1,1,0,0,1,1,0,0,0,88,2.64,0.55725,1.172,4.06,68883
3,8,101,0.95,6,1,1,1,1,1,0,1,1,0,0,0,0,48,2.32,0.0575,0.626,0.2656,143333
3,27,272,0.98,9,1,1,1,1,1,1,1,0,1,1,0,1,243,1.288,0.2925,0.912,0.8102,134000
3,8,79,1.4,9,1,1,1,1,1,0,1,1,1,0,0,0,72,1.874,0.06025,0.406,2.016,111287
3,34,59,0.5,10,1,1,1,1,1,1,1,1,1,0,0,0,340,2.196,0.17725,0.904,0.3164,177966
3,30,45,1.3,13,1,1,1,1,1,1,1,1,1,0,0,1,390,1.58,0.0365,0.906,0.4206,155263
3,8,79,1.5,9,1,1,1,1,1,1,1,0,0,0,0,0,72,1.91,0.044,0.46,2.046,109178
3,26,540,0.41,10,1,1,1,1,1,1,1,1,1,0,0,1,260,1.316,0.3725,0.446,0.702,116272
3,8,78,0.57,10,1,1,1,1,1,0,1,0,0,0,0,0,80,1.384,0.405,0.5,0.976,117857
3,8,183,1.2,3,1,1,1,1,1,1,1,1,1,0,1,0,24,0.658,0.029,0.42,0.0688,183841
3,9,159,0.99,14,1,1,1,1,1,1,1,0,0,0,0,1,126,1.088,0.29,0.524,0.0846,125000
3,22,179,0.8,3,1,1,1,1,1,1,1,1,1,1,1,1,66,1.5,0.014,0.51,0.125,177470
3,9,148,0.72,3,1,1,1,1,1,0,1,1,0,0,1,0,27,1,0.0695,0.56,0.226,343979
3,8,168,1.2,6,1,1,1,1,1,1,1,1,0,0,0,1,48,1.55,0.12075,0.754,0.4712,185688
3,8,90,0.97,4,1,1,1,1,1,0,1,0,0,0,0,0,32,1.56,0.245,0.62,0.464,146667
3,8,117,1.1,5,1,1,1,1,1,0,1,1,0,0,0,0,40,1.346,0.2275,0.932,0.3586,160000
3,8,180,1.4,27,1,1,1,1,1,1,1,0,1,0,0,1,216,2.36,0.215,0.672,0.2586,56818
3,21,1,0.55,10,1,1,1,1,1,0,1,1,0,0,0,0,210,2.46,0.08625,1.024,0.2086,119444
3,28,288,0.34,1,1,1,1,1,1,1,1,1,0,0,0,0,28,1.1,0.2165,0.482,0.7774,207975
3,33,504,1.2,11,1,1,1,1,1,0,1,1,1,1,1,0,363,1.598,0.0875,0.456,0.6762,176471
3,27,273,1,8,1,1,1,1,1,0,1,1,1,0,0,0,216,0.61,0.07175,0.17,0.122,170115
3,24,572,0.62,10,1,1,1,1,1,1,1,1,1,1,1,0,240,2.58,0.1925,1.27,0.5472,137684
3,28,303,0.78,12,1,1,1,1,1,0,1,1,0,0,0,1,336,1.2384,0.085,0.37,0.2,134615
3,9,121,0.94,15,1,1,1,1,1,0,1,0,0,0,0,0,135,1.752,0.795,0.782,1.34,78000
3,27,484,1.8,5,1,1,1,1,1,0,1,0,0,0,0,0,135,1.19,0.1765,0.66,15.536,158333
3,36,446,1.3,7,1,1,1,1,1,0,1,1,0,0,0,1,252,2.146,0.16,0.46,0.4436,252119
3,8,50,0.52,6,1,1,1,1,1,0,1,0,0,0,0,0,48,1.336,0.1175,0.564,7.2154,151163
3,39,161,1,7,1,1,1,1,1,0,1,1,1,0,1,1,273,1.56,0.05075,0.73,4.636,184207
3,8,99,1.3,6,1,1,1,1,1,0,1,1,0,0,0,0,48,1.738,0.27,0.974,0.7148,126154
3,21,192,0.94,2,1,1,1,1,1,0,1,0,0,1,0,0,42,1.506,0.14875,0.9,0.5506,184332
3,7,168,1.5,7,1,1,1,1,1,1,1,1,1,1,1,1,49,2.06,0.11325,0.68,0.858,124000
3,7,87,0.97,6,1,1,1,1,1,0,1,0,0,0,0,0,42,2.16,0.3375,0.936,0.5038,139706
3,34,460,1.4,10,1,1,1,1,1,1,1,1,0,0,0,1,340,1.578,0.11575,0.518,0.688,210073
3,50,816,0.76,6,1,1,1,1,1,1,1,0,1,0,0,1,300,1.206,0.205,0.754,0.7902,151923
3,26,170,0.52,13,1,1,1,1,1,0,1,1,1,0,0,1,338,1.284,0.15325,1.08,0.646,105882
3,36,453,0.093,9,1,1,1,1,1,1,1,1,1,1,1,1,324,0.828,0.07675,0.558,6.2876,107646
3,30,285,1.3,13,1,1,1,1,1,1,1,1,0,0,0,0,390,2.02,0.067,0.742,0.8062,101213
3,33,88,0.6,1,1,1,1,1,1,1,1,1,0,0,0,1,33,1.66,0.0425,0.482,0.088,326476
3,33,300,1,38,1,1,1,1,1,1,1,1,0,0,1,0,1254,2.36,0.10835,0.998,3.6102,77967
3,8,96,1.7,6,1,1,1,1,1,1,1,1,0,0,0,1,48,2.16,0.32,0.64,2.342,118367
3,8,63,0.65,14,1,1,1,1,1,0,1,1,1,0,0,0,112,2.168,0.11825,0.878,0.73,116667
3,8,96,1.3,6,1,1,1,1,1,1,1,1,0,0,0,0,48,1.654,0.21,0.864,0.647,178571
3,8,55,0.59,10,1,1,1,1,1,0,1,1,0,0,0,0,80,2.07,0.18,0.854,0.4358,120238
3,23,135,1.2,9,1,1,1,1,1,1,1,0,0,0,0,1,207,2.22,0.10025,0.62,0.2666,133841
3,8,79,0.34,11,1,1,1,1,1,0,1,0,1,0,0,0,88,2.62,0.45725,1.146,0.6736,115331
3,7,54,1.1,13,1,1,1,1,1,1,1,0,0,0,0,0,91,1.99,0.3195,0.8084,0.3084,135455
3,8,72,1.6,14,1,1,1,1,1,0,1,0,0,0,0,0,112,1.958,1.25,1.2,2.484,125000
3,28,504,1.9,4,1,1,1,1,1,1,1,1,0,0,0,0,112,0.682,0.18425,1.064,0.92,120667
3,39,711,1.8,4,1,1,1,1,1,0,1,1,0,1,1,1,156,1.674,0.68725,1.382,15.552,124577
3,29,1232,2,6,1,1,1,1,1,0,1,1,1,1,0,1,174,1.532,0.2,0.99,15.74,106452
3,24,196,1,7,1,1,1,1,1,1,1,0,1,0,0,0,168,1.256,0.17475,0.9,0.7682,110169
3,7,23,1.1,14,1,1,1,1,1,1,1,1,1,0,0,0,98,2.1,0.20975,0.786,0.736,108108
3,9,590,0.84,9,1,1,1,1,1,1,1,1,1,0,0,1,81,2.56,0.08825,0.992,0.1906,114879
3,28,265,0.62,5,1,1,1,1,1,0,1,1,1,0,0,1,140,1.244,0.029,0.68,0.24,240741
3,8,88,0.64,6,1,1,1,1,1,0,1,1,0,0,0,0,48,2.18,0.11475,0.95,0.77,162920
3,26,52,0.52,14,1,1,1,1,1,0,1,0,0,0,0,0,364,2.16,0.13,0.964,0.416,150000
3,28,263,0.44,3,1,1,1,1,1,1,1,1,0,0,0,0,84,1.296,0.3,0.42,0.478,190442
3,36,151,0.83,12,1,1,1,1,1,1,1,1,1,0,0,0,432,1.904,0.15725,0.688,0.1884,175287
3,27,79,0.23,12,1,1,1,1,1,0,1,0,0,1,0,1,324,1.04,0.04075,0.4554,0.7714,103226
3,8,120,2.1,11,1,1,1,1,1,1,1,0,0,0,0,1,88,3.44,1.975,1.326,1.94,85366
3,27,78,0.48,12,1,1,1,1,1,1,1,0,0,0,0,1,324,1.256,0.12325,1.052,0.608,104000
3,8,26,0.76,14,1,1,1,1,1,0,1,1,0,0,0,1,112,1.102,0.635,0.579,1.3,85039
3,32,212,0.64,10,1,1,1,1,1,1,1,1,0,1,1,1,320,0.656,0.015,0.768,0.26,136207
3,7,77,0.27,11,1,1,1,1,1,1,1,1,0,0,0,0,77,2.59,0.39725,1.13,0.5576,116490
3,33,138,0.17,6,1,1,1,1,1,0,1,1,0,1,0,1,198,0.94,0.0616,0.4666,0.9054,173077
3,27,375,0.73,5,1,1,1,1,1,1,1,1,0,0,0,0,135,1.238,0.23,0.734,14.968,189950
3,8,343,2.1,12,1,1,1,1,1,1,1,0,1,0,0,0,96,1.226,0.37675,0.684,15.672,98605
3,17,530,1,11,1,1,1,1,1,1,1,0,0,0,1,1,187,0.946,0.09175,0.936,0.3418,105065
3,32,178,0.43,4,1,1,1,1,1,1,1,1,1,0,0,1,128,2.082,0.1255,0.848,0.2724,314139
3,8,73,0.62,8,1,1,1,1,1,0,1,0,0,0,0,0,64,2.6,0.1405,0.796,0.1886,141763
3,8,137,1.6,4,1,1,1,1,1,0,1,1,0,0,0,0,32,1.52,0.071,0.72,1.372,84727
3,30,259,0.81,7,1,1,1,1,1,1,1,1,0,1,0,1,210,2.22,0.1526,0.966,3.6022,139785
3,8,51,0.89,15,1,1,1,1,1,1,1,0,0,0,0,0,120,1.208,0.4,0.568,0.956,100134
3,8,88,1.2,7,1,1,1,1,1,1,1,1,0,0,0,1,56,1.9,0.275,0.804,0.914,153360
3,8,85,0.5,6,1,1,1,1,1,1,1,1,0,0,0,1,48,2.168,0.16,0.842,0.4138,185714
3,8,137,0.32,7,1,1,1,1,1,0,1,1,0,0,0,1,56,2.44,0.15625,0.89,0.4118,180851
3,7,64,0.44,9,1,1,1,1,1,0,1,1,0,0,0,1,63,2.7,0.4775,0.982,3.5862,117787
3,7,35,0.61,10,1,1,1,1,1,0,1,0,0,0,0,0,70,2.56,0.22225,0.552,10.2358,132203
3,22,280,1.7,11,1,1,1,1,1,1,1,1,1,0,0,0,242,1.526,0.55475,1.196,15.428,88428
3,8,74,0.96,7,1,1,1,1,1,1,1,0,0,0,0,0,56,1.48,0.1555,0.546,1.0876,143150
3,7,12,0.2,9,1,1,1,1,1,0,1,1,0,0,0,0,63,2.84,0.385,1.4,0.7112,123810
3,31,460,0.93,6,1,1,1,1,1,1,1,1,0,0,0,1,186,1.224,0.25225,0.874,0.8082,129143
3,8,56,0.82,15,1,1,1,1,1,1,1,0,0,0,0,0,120,1.208,0.4,0.594,0.916,90399
3,22,220,0.45,10,1,1,1,1,1,1,1,1,1,0,0,0,220,0.664,0.1275,0.234,1.3608,147287
3,8,134,1.1,10,1,1,1,1,1,1,1,1,0,0,0,0,80,1.206,0.22475,0.946,0.8522,75808
3,5,18,1.7,7,1,1,1,1,1,0,1,1,0,0,0,1,35,1.52,0.7725,1.26,6.46,108255
3,10,841,3.1,21,1,1,1,1,1,1,1,1,1,1,1,1,210,2.12,0.3675,0.546,2.22,82532
3,22,710,3.2,10,1,1,1,1,1,0,1,1,0,0,0,0,220,2.06,0.3765,0.5034,2.24,62105
3,8,93,2.6,3,1,1,1,1,1,0,0,1,0,0,0,1,24,2.04,0.4625,0.916,1.2806,123066
3,9,79,2.4,12,1,1,1,1,1,0,1,0,0,0,0,0,108,2.06,0.985,1.024,1.92,88235
3,9,431,2.9,10,1,1,1,1,1,1,1,1,1,1,0,0,90,1.24,0.16,0.576,1.5012,79730
3,8,345,1.6,5,1,1,1,1,1,0,1,1,0,0,0,0,40,1.296,0.438,0.842,6.26,134073
3,8,396,5.3,6,1,1,1,1,1,0,1,1,0,0,0,1,48,3.56,1.2,1.56,2.86,92681
3,18,76,3,27,1,1,1,1,1,0,1,1,0,1,1,1,486,2.26,0.705,1.16,2.12,104430
3,22,423,3.9,11,1,1,1,1,1,0,1,1,0,0,0,0,242,2.206,0.6325,0.978,2.52,64666
3,36,2405,4.4,7,1,1,1,1,1,1,1,1,1,1,1,0,252,3.64,0.4925,1.576,3.62,96970
3,9,603,3.5,12,1,1,1,1,1,1,1,1,1,1,0,0,108,2.52,0.194,1.118,2.3,83370
3,9,190,3.2,16,1,1,1,1,1,0,1,0,0,0,0,1,144,2.06,0.205,0.463,2.24,216981
3,29,1296,5.1,12,1,1,1,1,1,1,1,1,1,1,1,1,348,3.72,0.645,1.84,2.622,78309
3,9,231,1.6,16,1,1,1,1,1,0,1,0,1,0,0,0,144,1.268,0.41075,0.818,6.26,95426
3,9,53,3.3,14,1,1,1,1,1,0,1,0,0,1,0,0,126,2.174,2.355,1.126,1.7606,82353
3,32,267,3.4,22,1,1,1,1,1,1,1,1,1,1,1,1,704,2.014,1.79725,1.16,1.7606,68220
3,29,764,4.1,21,1,1,1,1,1,1,1,0,1,0,0,0,609,2.36,0.52,1.124,2.6,43925
3,32,108,9,21,1,1,1,1,1,0,1,0,0,0,0,0,672,3.46,0.405,1.132,2.52,76906
3,9,180,1.8,23,1,1,1,1,1,0,1,1,0,0,0,0,207,1.54,1.1425,1.252,6.36,42306
3,8,308,2.5,13,1,1,1,1,1,1,1,1,0,0,0,0,104,1.874,0.9425,0.956,1.88,70000
3,8,179,2.3,25,1,1,1,1,1,0,1,1,0,0,1,1,200,2.14,0.4275,0.948,1.432,62696
3,27,621,3.3,9,1,1,1,1,1,1,1,1,0,0,0,0,243,2.1,0.3725,1.122,1.6006,80055
3,47,871,3.1,4,1,1,1,1,1,1,1,1,1,1,1,0,188,1.93,0.3525,1.026,1.5206,93117
3,8,50,2.4,22,1,1,1,1,1,1,1,1,0,0,0,0,176,2.02,0.98,0.978,1.92,70770
3,37,294,3.7,7,1,1,1,1,1,0,1,1,0,0,0,0,259,2.58,0.2365,1.176,2.38,122795
3,31,185,2.6,9,1,1,1,1,1,1,1,1,0,1,0,1,279,2.02,0.465,0.894,1.3206,113455
3,8,34,2.4,13,1,1,1,1,1,1,1,1,0,0,0,0,104,1.794,0.9475,0.806,1.92,85046
3,7,176,2.9,12,1,1,1,1,1,0,1,1,0,0,0,0,84,2.06,0.575,0.902,1.636,105326
3,20,211,3.5,12,1,1,1,1,1,1,1,1,1,0,0,1,240,2.36,0.09725,1.084,2.28,88594
3,19,277,1,11,1,1,1,1,1,1,1,1,0,0,0,0,209,4.28,0.28775,1.188,5.4,81765
3,33,1685,3.8,6,1,1,1,1,1,0,1,1,0,0,0,0,198,0.62,0.24,0.72,0.003,83746
3,30,1088,1,3,1,1,1,1,1,0,1,1,0,0,0,0,90,4.04,0.26775,1.182,5.32,115357
3,7,22,2.5,22,1,1,1,1,1,0,1,0,0,0,0,0,154,1.94,0.635,0.772,1.37,66031
